UNIQUE_ID,COLLISION_ID,CRASH_DATE,CRASH_TIME,VEHICLE_ID,STATE_REGISTRATION,VEHICLE_TYPE,VEHICLE_MAKE,VEHICLE_MODEL,VEHICLE_YEAR,TRAVEL_DIRECTION,VEHICLE_OCCUPANTS,DRIVER_SEX,DRIVER_LICENSE_STATUS,DRIVER_LICENSE_JURISDICTION,PRE_CRASH,POINT_OF_IMPACT,VEHICLE_DAMAGE,VEHICLE_DAMAGE_1,VEHICLE_DAMAGE_2,VEHICLE_DAMAGE_3,PUBLIC_PROPERTY_DAMAGE,PUBLIC_PROPERTY_DAMAGE_TYPE,CONTRIBUTING_FACTOR_1,CONTRIBUTING_FACTOR_2,Year
20580625,4692971,2024-01-05,18:00,8aa360bb-4cb6-4e87-9192-7c050dfb7daf,MD,Pick-up Truck,FORD -CAR/SUV,,2022.0,East,1.0,M,Licensed,MD,Stopped in Traffic,Center Back End,Center Back End,Center Front End,Center Front End,,N,,Following Too Closely,Unspecified,2024
20580263,4692853,2024-01-05,8:25,602f572b-77de-4af9-abf6-15831827bdae,NY,Station Wagon/Sport Utility Vehicle,AUDI -CAR/SUV,,2024.0,West,1.0,F,Licensed,NY,Parked,Left Side Doors,Left Side Doors,Left Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20581005,4693321,2024-01-05,0:00,56ef41f5-6098-4fe1-8b68-5c1071e0a827,NY,Sedan,MERZ -CAR/SUV,,2019.0,South,0.0,,,,Parked,Left Front Bumper,Left Front Bumper,,,,N,,Unspecified,Unspecified,2024
20581349,4693375,2024-01-05,13:00,1c1af13d-8af8-4fb0-8a01-1bb97afb8e3b,NY,Sedan,TOYT -CAR/SUV,,2015.0,North,2.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20580531,4693081,2024-01-05,5:22,1f045678-1ed2-4700-b076-303fef3084a6,NY,Bus,CHEV-TRUCK/BUS,,2017.0,South,2.0,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Center Front End,Right Front Bumper,Right Front Bumper,N,,Unspecified,Unspecified,2024
20580336,4692915,2024-01-05,21:45,502177ce-8ba7-42bd-a5b5-4603d09e9c8d,NY,Sedan,CHEV -CAR/SUV,,2016.0,Northwest,1.0,M,Licensed,NY,Making Left Turn,Left Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified,2024
20580977,4693108,2024-01-05,22:34,38a2e3a8-c5f9-42f2-8c62-8e08aee865ca,NY,Station Wagon/Sport Utility Vehicle,LEXS -CAR/SUV,,2017.0,East,1.0,M,Licensed,NY,Making Left Turn,Right Rear Bumper,Right Rear Bumper,Right Rear Bumper,,,N,,Unspecified,Unspecified,2024
20580270,4692852,2024-01-05,9:01,0cbd7b58-0abe-4267-bee6-a1d82de4be0d,NY,Sedan,HOND -CAR/SUV,,2018.0,North,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20580284,4692927,2024-01-05,20:42,0681914e-7a04-433d-b109-9c97d3edde2f,NY,Station Wagon/Sport Utility Vehicle,JEEP -CAR/SUV,,2014.0,North,1.0,M,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,,,,Unspecified,,Unspecified,Unspecified,2024
20582285,4693797,2024-01-05,19:10,fb394c5b-d993-4a99-b29e-017abaea0432,NY,Sedan,TOYT -CAR/SUV,,2020.0,North,0.0,,,,Parked,Center Back End,Center Back End,Center Back End,,,N,,Unspecified,Unspecified,2024
20580306,4692916,2024-01-05,19:15,a5b56c5d-f2e0-4812-a943-8dd19ccc9974,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2019.0,East,0.0,F,Licensed,NY,Parked,Right Front Quarter Panel,Right Front Quarter Panel,Right Front Bumper,Right Side Doors,,N,,Unspecified,Unspecified,2024
20580162,4692904,2024-01-05,19:40,9066808d-a463-4632-a98d-3e6aa18a6799,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20580966,4692967,2024-01-05,15:00,c3eaf8f6-e4b0-41dc-bdeb-07298515e3fb,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2007.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,,,,N,,Driver Inattention/Distraction,Unspecified,2024
20582291,4693702,2024-01-05,17:23,7be3a993-5e9b-49e0-bff5-f88294d84a82,,,,,,,,,,,,,,,,,N,,Passing Too Closely,Unspecified,2024
20580939,4693323,2024-01-05,9:39,5c5a0a66-ce95-4cef-97c6-a1ca8293f10d,NY,Van,FORD-TRUCK/BUS,,2008.0,East,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,No Damage,N,,Oversized Vehicle,Passing or Lane Usage Improper,2024
20580543,4693078,2024-01-05,15:00,26c56290-8858-49cd-a9b4-b4631e6c46ab,PA,Sedan,CHEV -CAR/SUV,,2020.0,North,1.0,F,Licensed,FL,Going Straight Ahead,Center Front End,Left Front Bumper,,,,N,,Backing Unsafely,Backing Unsafely,2024
20581142,4693308,2024-01-05,7:10,e0126701-77bb-47f7-9dda-e9bea70282d0,,,,,,,,,,,Going Straight Ahead,,,,,,Unspecified,,Following Too Closely,Passing or Lane Usage Improper,2024
20580627,4692971,2024-01-05,18:00,e63b47de-0a5c-4aee-855c-a7eb3e11fbec,NY,Sedan,TOYT -CAR/SUV,,2023.0,East,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Following Too Closely,Unspecified,2024
20580910,4693395,2024-01-05,16:43,70358758-c6ad-4c03-a51d-edeb57316847,NJ,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2021.0,South,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Right Front Quarter Panel,Center Front End,N,,Driver Inattention/Distraction,Failure to Yield Right-of-Way,2024
20580362,4692834,2024-01-05,8:00,3ec91cf4-afe7-4d7d-8fa0-091172e9683e,,,,,,,,,,,Going Straight Ahead,,,,,,Unspecified,,Following Too Closely,Driver Inattention/Distraction,2024
20580324,4692914,2024-01-05,12:55,284359ac-7163-41ba-857c-5dd31f280ff2,NY,Sedan,TOYT -CAR/SUV,,2021.0,Northeast,2.0,F,Licensed,NY,Other*,Left Rear Quarter Panel,Left Rear Bumper,Left Side Doors,Left Front Quarter Panel,Left Rear Quarter Panel,N,,Unspecified,Unspecified,2024
20585974,4693376,2024-01-05,14:45,12221df4-a8f5-4dd5-8d87-0c02658d18c0,NY,Sedan,BMW -CAR/SUV,,2014.0,West,2.0,,,,Parked,Center Back End,Center Back End,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20580258,4692923,2024-01-05,19:20,ff20bd3a-848c-4f89-8b8d-062cfad805b7,NY,Sedan,FORD -CAR/SUV,,2013.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20589737,4697092,2024-01-05,14:31,3de52ad2-a489-41e4-af78-e2e3f316e134,NY,Bus,INTL-TRUCK/BUS,,2024.0,East,8.0,M,Licensed,NY,Going Straight Ahead,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Driver Inattention/Distraction,Unspecified,2024
20580986,4693373,2024-01-05,7:45,cca3ff8d-b568-49aa-aa03-a5483a21af44,,,,,,Unknown,1.0,U,,,Entering Parked Position,No Damage,No Damage,No Damage,No Damage,No Damage,Unspecified,,Unspecified,Unspecified,2024
20580302,4692901,2024-01-05,13:30,0a7758e2-6774-4139-8a11-c4604dc212d6,NJ,Sedan,TOYT -CAR/SUV,,2017.0,North,0.0,,,,Parked,Center Back End,Right Rear Bumper,Center Back End,Right Rear Quarter Panel,Right Side Doors,N,,Unspecified,Unspecified,2024
20580204,4692910,2024-01-05,4:45,d27d07d1-4381-4464-ace1-f3982c64e152,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2013.0,West,1.0,F,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,No Damage,N,,Unspecified,Unspecified,2024
20579867,4692727,2024-01-05,1:25,5ad3f7cc-5984-4430-981d-ef3464a58fb0,NY,Sedan,BMW -CAR/SUV,,2019.0,South,0.0,,,,Parked,Right Front Bumper,Center Back End,Center Front End,Left Rear Bumper,Right Front Bumper,N,,Unspecified,Unspecified,2024
20582916,4693160,2024-01-05,22:15,5a47d8b9-446e-4617-a3bf-bb447e382441,NY,Sedan,BMW -CAR/SUV,,2018.0,East,3.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,No Damage,N,,Driver Inattention/Distraction,Following Too Closely,2024
20581275,4693273,2024-01-05,17:30,bbf88b1e-bfba-4af4-b411-dfdb6ea1eb27,NY,Pick-up Truck,,,,Northeast,1.0,,,,Going Straight Ahead,Right Front Bumper,No Damage,No Damage,No Damage,,N,,Passing Too Closely,Driver Inattention/Distraction,2024
20580902,4693232,2024-01-05,0:00,23f792e9-8416-4b84-855e-e26b1eda9774,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2011.0,North,0.0,,,,Parked,Left Front Quarter Panel,Left Front Bumper,Left Side Doors,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20581034,4693344,2024-01-05,22:18,511adbf5-346a-4c94-9cc6-c951c8ee9378,,,,,,South,,,,,Changing Lanes,Right Front Bumper,Right Front Quarter Panel,,,,Unspecified,,Driver Inattention/Distraction,Failure to Yield Right-of-Way,2024
20581205,4693317,2024-01-05,21:17,f25539b9-1882-43d0-9cbe-bb1351c77f25,NY,Sedan,NISS -CAR/SUV,,2005.0,West,1.0,F,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified,2024
20593395,4693054,2024-01-05,19:30,16c2ccab-e210-4d33-b6cc-77813a805ca1,NY,Station Wagon/Sport Utility Vehicle,SUBA -CAR/SUV,,2015.0,East,1.0,F,Licensed,NY,Making Left Turn,Center Front End,Center Front End,Right Front Bumper,No Damage,No Damage,Unspecified,,Unspecified,Unspecified,2024
20581314,4693155,2024-01-05,7:33,a8527270-182e-4e7c-97b1-2660ffe39314,PA,,,,,North,1.0,,,,Going Straight Ahead,Right Side Doors,Right Side Doors,,,,N,,Following Too Closely,Unspecified,2024
20580892,4693393,2024-01-05,14:27,54308ae2-058a-4cb4-b5dd-f3336a0e71d7,NY,Sedan,MERZ -CAR/SUV,,2021.0,West,0.0,M,Licensed,NY,Parked,Right Front Bumper,Right Front Bumper,,,,N,,Other Vehicular,Unspecified,2024
20581069,4693152,2024-01-05,0:00,9a51ec0c-d78a-40a5-9f74-1047b48de850,NJ,Sedan,HOND -CAR/SUV,,2018.0,West,1.0,,,,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Right Front Bumper,,N,,Driver Inexperience,Unsafe Speed,2024
20581102,4693328,2024-01-05,13:19,a03e2363-d347-461d-9018-365f36a99b9e,NY,Sedan,NISS -CAR/SUV,,2009.0,East,4.0,F,Licensed,NY,Going Straight Ahead,Left Side Doors,Left Side Doors,Left Front Quarter Panel,Left Rear Quarter Panel,Left Front Bumper,N,,Unspecified,Unspecified,2024
20581197,4693306,2024-01-05,19:47,f6031438-f3e9-4da1-8e92-f8491071de00,CA,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2018.0,Southeast,1.0,M,Licensed,NY,Making Left Turn,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Failure to Yield Right-of-Way,Unspecified,2024
20580506,4692957,2024-01-05,23:12,bccf8efa-ff6b-43f4-8dd5-b7ea6ee6b68f,NY,Sedan,FORD -CAR/SUV,,2016.0,North,2.0,M,Licensed,NY,Police Pursuit,Right Front Quarter Panel,Right Front Quarter Panel,Right Rear Quarter Panel,,,N,,Unspecified,Reaction to Uninvolved Vehicle,2024
20581006,4693321,2024-01-05,0:00,b89a3482-9a7f-4023-a364-cb66989a9f89,,,,,,South,,,,,Going Straight Ahead,,,,,,N,,Passing Too Closely,Driver Inattention/Distraction,2024
20581030,4693322,2024-01-05,8:38,4100eac7-d4d2-463c-ae1a-5e2a8102cef4,NJ,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2003.0,East,,,,,Making Left Turn,Center Front End,,,,,N,,Failure to Yield Right-of-Way,Driver Inattention/Distraction,2024
20581683,4693575,2024-01-05,21:20,93462e7e-db20-4f84-9cbb-e07bb896bd55,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2021.0,South,1.0,M,Unlicensed,NY,Police Pursuit,Right Front Bumper,Right Front Bumper,No Damage,No Damage,No Damage,N,,Aggressive Driving/Road Rage,Unspecified,2024
20580308,4692817,2024-01-05,8:42,de957306-f8e3-4ebf-8be7-b528471f5b4d,NY,Sedan,TOYT -CAR/SUV,,2018.0,West,1.0,F,Licensed,NY,Parked,Left Rear Bumper,Left Rear Bumper,Left Rear Quarter Panel,Center Back End,,N,,Unspecified,Unspecified,2024
20581071,4693152,2024-01-05,0:00,1bc94d04-def2-4e53-95b3-1fc82b2c9a62,NY,Sedan,HYUN -CAR/SUV,,2012.0,West,0.0,,,,Parked,Center Back End,Center Back End,Left Rear Bumper,Right Rear Bumper,Center Front End,N,,Unspecified,Unspecified,2024
20580301,4692901,2024-01-05,13:30,7ebf445d-30ae-43aa-b411-619be8490018,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2017.0,North,1.0,F,Licensed,NY,Going Straight Ahead,Center Front End,Right Front Bumper,Right Front Quarter Panel,Left Front Bumper,Undercarriage,N,,Steering Failure,Unspecified,2024
20580318,4692917,2024-01-05,21:00,3ad7716b-f006-407e-bd83-ad0296b4c88a,NJ,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2022.0,South,0.0,,,,Parked,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,Right Rear Bumper,N,,Unspecified,Unspecified,2024
20584192,4692822,2024-01-05,8:55,3506cf6b-d930-4391-a066-a858309aa825,NY,Sedan,FORD -CAR/SUV,,2016.0,West,1.0,F,Licensed,NY,Making U Turn,Center Front End,Center Front End,,,,N,,Turning Improperly,Unspecified,2024
20580606,4692939,2024-01-05,10:00,583eb19c-8a18-4eb5-9de8-628a739afc90,NY,Sedan,NISS -CAR/SUV,,2019.0,East,0.0,,,,Parked,Center Back End,Right Rear Bumper,Left Rear Bumper,,,N,,Unspecified,Unspecified,2024
20581004,4693236,2024-01-05,18:53,ee4a7206-1686-47f0-a683-962a3f7c7a69,NY,Station Wagon/Sport Utility Vehicle,NISS -CAR/SUV,,2020.0,West,1.0,,,,,Right Front Bumper,Right Front Bumper,,,,N,,Unsafe Lane Changing,Passing or Lane Usage Improper,2024
20580529,4693058,2024-01-05,20:15,04d98502-c53f-4518-99a3-c2d7114e3243,NY,Sedan,,,2007.0,West,0.0,,,,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Side Doors,Left Front Quarter Panel,,N,,Unspecified,Unspecified,2024
20580346,4692814,2024-01-05,10:08,67845d79-c7ca-450a-946b-5cac4d069a50,NY,Sedan,TESL -CAR/SUV,,2023.0,Northwest,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Reaction to Uninvolved Vehicle,Unspecified,2024
20580576,4692942,2024-01-05,17:43,d84e3c7c-6fee-4ee7-8090-7b1259280481,NY,Armored Truck,,,,North,1.0,M,Licensed,NY,Making Left Turn,Right Rear Quarter Panel,Right Rear Quarter Panel,,,,N,,Oversized Vehicle,Unspecified,2024
20581278,4693180,2024-01-05,23:41,4a12c48b-d22d-4173-b974-2437d37a2372,NY,Pick-up Truck,JEEP -CAR/SUV,,2021.0,East,1.0,M,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,Left Front Bumper,Left Front Bumper,Left Front Bumper,N,,Unspecified,Unspecified,2024
20581594,4693542,2024-01-05,20:40,a3be2457-a986-4da2-abfe-0527269e647f,NY,Sedan,,,,East,,,,,,Center Front End,,,,,Unspecified,,Driver Inattention/Distraction,,2024
20581327,4693158,2024-01-05,9:08,213fbb33-753a-4605-aa5b-1d382c1a6cae,NY,Sedan,TOYT -CAR/SUV,,2021.0,North,0.0,F,Licensed,NY,Parked,Left Rear Quarter Panel,Left Rear Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20580558,4692947,2024-01-05,15:20,ba23ba9a-b48a-4e55-8812-93102538d90b,NY,Sedan,TOYT -CAR/SUV,,2016.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20581109,4693264,2024-01-05,10:30,0fd37976-41c1-44ac-b4e1-83d15d1169a2,NY,Station Wagon/Sport Utility Vehicle,MERZ -CAR/SUV,,2017.0,West,1.0,M,Licensed,NY,Stopped in Traffic,Left Rear Bumper,Left Rear Bumper,,,,N,,Unspecified,Unspecified,2024
20586635,4695774,2024-01-05,18:30,483c5f2d-dfbc-41c3-9036-0a6b5a2dd991,NY,Station Wagon/Sport Utility Vehicle,MAZD -CAR/SUV,,2023.0,West,1.0,F,Licensed,NY,Slowing or Stopping,Center Back End,Center Back End,Right Rear Bumper,Left Rear Bumper,Other,N,,Unspecified,Unspecified,2024
20580893,4693393,2024-01-05,14:27,232c4c56-145a-4f01-a9bc-41bdee4b5076,,,,,,,,,,,,,,,,,Unspecified,,,,2024
20584223,4694659,2024-01-05,16:56,296bd100-754b-433a-925b-53a2c30fed54,NY,Sedan,HOND -CAR/SUV,,2021.0,South,0.0,,,,Parked,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20585973,4693376,2024-01-05,14:45,c96b70fc-4783-4daa-8010-eba520ff9166,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2015.0,West,0.0,,,,Parked,Right Rear Bumper,Right Rear Bumper,Center Back End,Right Rear Quarter Panel,No Damage,N,,Unspecified,Unspecified,2024
20582720,4694075,2024-01-05,7:07,6f14a1a9-60e2-40c9-a5db-cd97a1c60ba5,NY,Bus,,,2012.0,South,1.0,F,Licensed,NY,Making Left Turn,Left Rear Bumper,Center Back End,No Damage,No Damage,No Damage,N,,View Obstructed/Limited,Other Vehicular,2024
20580515,4693019,2024-01-05,19:40,21608135-f12d-4bb9-986c-071ce29e6e49,NY,Station Wagon/Sport Utility Vehicle,TESL -CAR/SUV,,2022.0,South,2.0,M,,,Starting from Parking,No Damage,No Damage,,,,N,,Driver Inattention/Distraction,Driver Inattention/Distraction,2024
20581673,4693569,2024-01-05,19:32,3b8ff389-e34b-4335-b9c4-9bd40105848b,,,,,,,,,,,,Center Front End,Right Front Bumper,,,,Unspecified,,,,2024
20592914,4693576,2024-01-05,23:00,b858a520-380c-476a-95fd-ebf7f4e489f3,NY,Station Wagon/Sport Utility Vehicle,ACUR -CAR/SUV,,2023.0,North,3.0,M,Licensed,NY,Going Straight Ahead,Center Back End,Left Rear Quarter Panel,Left Rear Bumper,Right Rear Bumper,Left Side Doors,N,,Unspecified,Unspecified,2024
20586622,4695908,2024-01-05,12:00,8c12c8fb-13e6-4635-b5ed-5e2a944f43ad,NY,Box Truck,,,,Southeast,,,,,Going Straight Ahead,,,,,,Unspecified,,Passing Too Closely,Driver Inattention/Distraction,2024
20581528,4693498,2024-01-05,17:47,a4f7fc4c-f90d-45b6-9e21-574b5665c448,NY,Station Wagon/Sport Utility Vehicle,CHEV -CAR/SUV,,2014.0,West,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Other Vehicular,Unspecified,2024
20583159,4694282,2024-01-05,15:50,0670748d-d24b-47ff-b5f2-ba5f7f468cf3,NY,Station Wagon/Sport Utility Vehicle,HYUN -CAR/SUV,,2023.0,North,1.0,F,Licensed,NY,Going Straight Ahead,Center Back End,Center Back End,,,,N,,Unspecified,Unspecified,2024
20581228,4693316,2024-01-05,18:50,01e48689-a495-4b72-9637-f673d780665d,NY,Sedan,NISS -CAR/SUV,,2009.0,North,1.0,M,Licensed,NY,Making Left Turn,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,Left Rear Quarter Panel,N,,Turning Improperly,Passing Too Closely,2024
20581551,4693472,2024-01-05,16:31,9b9a49f6-44a1-4ee1-9987-fe83de1ac774,CT,Sedan,NISS -CAR/SUV,,2015.0,South,2.0,F,Licensed,CT,Making Left Turn,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,,,N,,Unspecified,Unspecified,2024
20581651,4693574,2024-01-05,17:57,a3fe898b-e835-4761-868e-1cc12c3c3da1,NY,Sedan,TOYT -CAR/SUV,,2022.0,North,3.0,F,Licensed,NY,Going Straight Ahead,Right Front Quarter Panel,Right Front Quarter Panel,No Damage,No Damage,No Damage,Unspecified,,Passing or Lane Usage Improper,Unspecified,2024
20580313,4692879,2024-01-05,15:02,99afc678-4da5-4272-bc2f-8b4da2661998,NY,Sedan,TOYT -CAR/SUV,,2017.0,West,1.0,M,Licensed,NY,Going Straight Ahead,Right Front Bumper,No Damage,,,,N,,Unspecified,Unspecified,2024
20580658,4692941,2024-01-05,12:08,b3885ac8-cb2f-4c25-9065-17900176b4ca,NY,Station Wagon/Sport Utility Vehicle,FORD -CAR/SUV,,2020.0,North,1.0,,,,Going Straight Ahead,Right Front Bumper,Right Front Quarter Panel,No Damage,No Damage,No Damage,N,,Driver Inattention/Distraction,Unspecified,2024
20580294,4692931,2024-01-05,14:15,07c05356-2358-4f0b-bba6-8d5f55f3e9a6,NY,,TOYT -CAR/SUV,,2007.0,North,,,,,Changing Lanes,Right Front Quarter Panel,,,,,N,,Unspecified,Unspecified,2024
20580231,4692922,2024-01-05,15:40,d5208b6f-8987-4944-a7aa-75e7fb611825,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2024.0,East,1.0,M,Licensed,NY,Making Left Turn,Right Front Bumper,Right Front Bumper,Left Front Bumper,,,N,,Failure to Yield Right-of-Way,Unspecified,2024
20582851,4693930,2024-01-05,11:00,d70b48d9-25ea-4612-b413-e007bb1819de,NY,Station Wagon/Sport Utility Vehicle,TOYT -CAR/SUV,,2008.0,Unknown,0.0,,,,Parked,Left Front Quarter Panel,Left Front Quarter Panel,Left Front Bumper,Center Front End,Right Front Bumper,N,,Unspecified,Unspecified,2024
20580670,4693014,2024-01-05,17:45,af52d79e-7df3-4aa9-af68-c46d0fb9782f,TX,Sedan,BMW -CAR/SUV,,2015.0,North,1.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,Left Front Bumper,Center Front End,Right Front Bumper,N,,Passing or Lane Usage Improper,Unspecified,2024
20586254,4695590,2024-01-05,9:46,34b8bd7f-bdc9-40a2-b126-58d4dfe06761,,,,,,,,,,,,,,,,,Unspecified,,Passing Too Closely,Passing Too Closely,2024
20580293,4692931,2024-01-05,14:15,ced714d6-1e3e-4a0d-9cc9-35eefc3a7548,NY,Motorcycle,Jiaju,,2023.0,North,1.0,M,,,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unspecified,Unspecified,2024
20581691,4693646,2024-01-05,7:55,3a1fab31-fd9e-4684-87d8-96e53f174c60,TX,Pick-up Truck,FORD -CAR/SUV,,2022.0,North,1.0,,,,Parked,Left Side Doors,Left Side Doors,,,,N,,Unspecified,Unspecified,2024
20585553,4695420,2024-01-05,17:27,3d9e608f-6af5-4993-9865-d039719fd23f,,Bike,,,,East,1.0,M,,,Going Straight Ahead,Left Front Quarter Panel,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20592079,4698429,2024-01-05,19:20,7da4ccbe-1611-421d-af2f-8a80c1b49ff6,NY,Pick-up Truck,freig,,2014.0,South,1.0,M,Licensed,NY,Backing,Right Rear Bumper,Other,,,,N,,Backing Unsafely,Unspecified,2024
20592080,4698429,2024-01-05,19:20,8131f3f2-c2be-468a-9265-8015376f9bc7,NY,Sedan,HOND -CAR/SUV,,2017.0,South,1.0,M,Licensed,NY,Going Straight Ahead,Left Front Bumper,Left Front Bumper,Left Front Quarter Panel,,,N,,Following Too Closely,Unspecified,2024
20581175,4693206,2024-01-05,13:44,7cc1db86-5323-4513-88b7-8f9eecda58b1,,,,,,,,,,,,,,,,,Unspecified,BURGER KING,,,2024
20580283,4692897,2024-01-05,15:13,b07cf890-e665-4fe4-807c-d2251715b854,NY,Station Wagon/Sport Utility Vehicle,DODG -CAR/SUV,,2021.0,West,1.0,F,Licensed,NY,Parked,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20585331,4695193,2024-01-05,16:10,26419441-3051-474b-8b57-562cf430860a,PA,Sedan,MERZ -CAR/SUV,,2011.0,West,0.0,,,,Parked,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Other Vehicular,2024
20580289,4692860,2024-01-05,12:20,dc1ab2a0-970d-4ea6-9e62-e5c4367ddf6b,NY,Flat Bed,FORD-TRUCK/BUS,,2022.0,East,1.0,M,Licensed,NY,Parked,Left Front Bumper,Left Front Quarter Panel,,,,N,,Unspecified,Unspecified,2024
20580309,4692817,2024-01-05,8:42,c3da6aa9-dc6c-42ff-aaba-87be43280f2b,NY,Sedan,HOND -CAR/SUV,,2016.0,West,1.0,F,Licensed,NY,Going Straight Ahead,Right Front Bumper,Right Front Bumper,Right Front Quarter Panel,Center Front End,,N,,Other Vehicular,Unspecified,2024
20581062,4693333,2024-01-05,11:00,a75aad36-4069-4c18-a0ae-6af7bbb4dfc9,NY,Sedan,TOYT -CAR/SUV,,2016.0,North,3.0,M,Licensed,NY,Changing Lanes,Right Rear Quarter Panel,Right Rear Quarter Panel,Right Side Doors,Right Front Quarter Panel,Right Rear Bumper,N,,Unsafe Lane Changing,Unspecified,2024
20580191,4692833,2024-01-05,8:45,540f6c33-4590-40ce-be00-95579e80479d,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2022.0,West,0.0,,,,Parked,Left Side Doors,Left Side Doors,Left Side Doors,Left Side Doors,Left Side Doors,N,,Unspecified,Unspecified,2024
20592915,4693576,2024-01-05,23:00,e0b5f55c-0cf1-4e20-a2d7-a570326a9e5a,GA,Sedan,HOND -CAR/SUV,,2014.0,North,2.0,M,Licensed,NY,Going Straight Ahead,Center Front End,Center Front End,,,,N,,Unsafe Speed,Unspecified,2024
20580657,4692941,2024-01-05,12:08,628452dc-54cd-48f8-92ea-1b4f79f0745e,NY,Sedan,BMW -CAR/SUV,,2012.0,North,0.0,,,,Parked,Left Front Bumper,Left Front Bumper,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20581362,4693162,2024-01-05,23:54,3c53d201-58ba-42fe-9e93-e04afd7e31a9,NY,Pick-up Truck,TOYT -CAR/SUV,,2002.0,South,0.0,M,Licensed,NY,Parked,Left Rear Bumper,Left Rear Quarter Panel,No Damage,No Damage,No Damage,N,,Unspecified,Unspecified,2024
20581088,4693104,2024-01-05,8:01,ec6dec90-e07b-4f24-a1d5-0a50af5aa579,NY,Station Wagon/Sport Utility Vehicle,HOND -CAR/SUV,,2018.0,South,1.0,F,Licensed,NY,Going Straight Ahead,Left Rear Bumper,Left Rear Bumper,No Damage,No Damage,No Damage,N,,Reaction to Uninvolved Vehicle,Unspecified,2024
